file:GomeraZoom300.hdf5
init:(3106201, 274933)
goal:(3119401, 282133)
strategy:GREEDY
max_depth:500000
[0][(0.000,0.000),(3106201,274933),None,None,0,15035.95690337,15035.9569]
[1][(600.000,46.524),(3105601,274933),0,S,1,15565.346125287417,15565.3461]
[7][(1200.000,77.598),(3105601,275533),1,E,2,15297.058540778355,15297.0585]
[8][(1800.000,77.598),(3105601,276133),7,E,3,15047.923444781343,15047.9234]
[11][(2400.000,87.331),(3105001,276133),8,S,4,15600.0,15600.0000]
[14][(3000.000,87.331),(3105001,276733),11,E,5,15379.206741571556,15379.2067]
[15][(3600.000,87.331),(3105601,276733),14,N,6,14818.906842274162,14818.9068]
[19][(4200.000,87.331),(3105601,277333),15,E,7,14610.954794263105,14610.9548]
[25][(4800.000,87.331),(3106201,277333),19,N,8,14045.63989286355,14045.6399]
[29][(5400.000,87.331),(3106201,277933),25,E,9,13852.075656738234,13852.0757]
[35][(6000.000,87.331),(3106801,277933),29,N,10,13281.566172707193,13281.5662]
[40][(6600.000,87.331),(3106801,278533),35,E,11,13104.197800704933,13104.1978]
[46][(7200.000,87.331),(3106801,279133),40,E,12,12952.219886953742,12952.2199]
[49][(7800.000,87.331),(3106801,279733),46,E,13,12826.53499585917,12826.5350]
[52][(8400.000,87.331),(3106801,280333),49,E,14,12727.922061357855,12727.9221]
[55][(9000.000,87.331),(3107401,280333),52,N,15,12134.24904969401,12134.2490]
[59][(9600.000,87.331),(3107401,279733),55,W,16,12237.646832622684,12237.6468]
[60][(10200.000,87.331),(3108001,279733),59,N,17,11649.89270336856,11649.8927]
[65][(10800.000,87.331),(3108001,279133),60,W,18,11788.1296226331,11788.1296]
[72][(11400.000,87.331),(3108001,278533),65,W,19,11954.915307102765,11954.9153]
[73][(12000.000,87.331),(3108601,278533),72,N,20,11384.199576606166,11384.1996]
[77][(12600.000,87.331),(3108601,277933),73,W,21,11587.92474949678,11587.9247]
[79][(13200.000,97.817),(3109201,277933),77,N,22,11030.865786510141,11030.8658]
[82][(13800.000,97.817),(3109201,278533),79,E,23,10816.653826391968,10816.6538]
[92][(14400.000,97.817),(3109201,279133),82,E,24,10632.02708800161,10632.0271]
[94][(15000.000,97.817),(3109801,279133),92,N,25,10057.832768544125,10057.8328]
[97][(15600.000,97.817),(3110401,279133),94,N,26,9486.832980505138,9486.8330]
[101][(16200.000,97.817),(3111001,279133),97,N,27,8919.641248391103,8919.6412]
[105][(16800.000,97.817),(3111601,279133),101,N,28,8357.032966310471,8357.0330]
[108][(17400.000,97.817),(3112201,279133),105,N,29,7800.0,7800.0000]
[112][(18000.000,97.817),(3112801,279133),108,N,30,7249.827584156743,7249.8276]
[116][(18600.000,97.817),(3112801,279733),112,E,31,7022.819946431775,7022.8199]
[119][(19200.000,97.817),(3113401,279733),116,N,32,6462.197768561405,6462.1978]
[123][(19800.000,97.817),(3113401,280333),119,E,33,6264.18390534633,6264.1839]
[126][(20400.000,97.817),(3114001,280333),123,N,34,5692.099788303083,5692.0998]
[130][(21000.000,97.817),(3114601,280333),126,N,35,5126.402247190519,5126.4022]
[134][(21600.000,97.817),(3115201,280333),130,N,36,4569.463863518345,4569.4639]
[138][(22200.000,97.817),(3115801,280333),134,N,37,4024.9223594996215,4024.9224]
[142][(22800.000,97.817),(3116401,280333),138,N,38,3498.57113690718,3498.5711]
[146][(23400.000,97.817),(3117001,280333),142,N,39,3000.0,3000.0000]
[150][(24000.000,97.817),(3117601,280333),146,N,40,2545.584412271571,2545.5844]
[154][(24600.000,97.817),(3117601,280933),150,E,41,2163.3307652783938,2163.3308]
[157][(25200.000,97.817),(3118201,280933),154,N,42,1697.0562748477141,1697.0563]
[161][(25800.000,97.817),(3118201,281533),157,E,43,1341.640786499874,1341.6408]
[164][(26400.000,97.817),(3118801,281533),161,N,44,848.5281374238571,848.5281]
[168][(27000.000,97.817),(3118801,282133),164,E,45,600.0,600.0000]
[171][(27600.000,97.817),(3118801,282733),168,E,46,848.5281374238571,848.5281]
[174][(28200.000,97.817),(3119401,282733),171,N,47,600.0,600.0000]
[181][(28800.000,97.817),(3119401,282133),174,W,48,0.0,0.0000]
