file:GomeraZoom300.hdf5
init:(3117001, 271933)
goal:(3107401, 288733)
strategy:GREEDY
max_depth:500000
[0][(0.000,0.000),(3117001,271933),None,None,0,19349.41859591652,19349.4186]
[1][(600.000,18.188),(3117601,271933),0,N,1,19654.00722499104,19654.0072]
[31][(1200.000,94.549),(3117601,271333),1,W,2,20169.283576765934,20169.2836]
[55][(1800.000,94.549),(3117601,270733),31,W,3,20689.127579480002,20689.1276]
[75][(2400.000,94.549),(3117001,270733),55,S,4,20400.0,20400.0000]
[78][(3000.000,94.549),(3117001,270133),75,W,5,20931.31625101489,20931.3163]
[100][(3600.000,94.549),(3116401,270133),78,S,6,20663.010429267077,20663.0104]
[103][(4200.000,94.549),(3116401,269533),100,W,7,21204.71645648675,21204.7165]
[115][(4800.000,94.549),(3115801,269533),103,S,8,20957.099035887575,20957.0990]
[118][(5400.000,94.549),(3115201,269533),115,S,9,20723.899247004654,20723.8992]
[121][(6000.000,94.549),(3114601,269533),118,S,10,20505.608988762076,20505.6090]
[125][(6600.000,94.549),(3114001,269533),121,S,11,20302.709178826357,20302.7092]
[135][(7200.000,94.549),(3113401,269533),125,S,12,20115.66553708825,20115.6655]
[138][(7800.000,94.549),(3112801,269533),135,S,13,19944.924166313594,19944.9242]
[141][(8400.000,94.549),(3112201,269533),138,S,14,19790.90700296477,19790.9070]
[144][(9000.000,94.549),(3111601,269533),141,S,15,19654.00722499104,19654.0072]
[147][(9600.000,94.549),(3111001,269533),144,S,16,19534.58471531965,19534.5847]
[150][(10200.000,94.549),(3110401,269533),147,S,17,19432.961688841977,19432.9617]
[153][(10800.000,94.549),(3109801,269533),150,S,18,19349.41859591652,19349.4186]
[156][(11400.000,94.549),(3109801,270133),153,E,19,18754.19952970534,18754.1995]
[159][(12000.000,94.549),(3109201,270133),156,S,20,18686.893802876923,18686.8938]
[162][(12600.000,94.549),(3108601,270133),159,S,21,18638.66948041088,18638.6695]
[165][(13200.000,94.549),(3108001,270133),162,S,22,18609.674903124986,18609.6749]
[168][(13800.000,94.549),(3108001,270733),165,E,23,18009.99722376436,18009.9972]
[170][(14400.000,94.549),(3108001,271333),168,E,24,17410.34175425629,17410.3418]
[173][(15000.000,94.549),(3107401,271333),170,S,25,17400.0,17400.0000]
[176][(15600.000,94.549),(3106801,271333),173,S,26,17410.34175425629,17410.3418]
[179][(16200.000,94.549),(3106201,271333),176,S,27,17441.33022449836,17441.3302]
[182][(16800.000,94.549),(3106201,271933),179,E,28,16842.80261714184,16842.8026]
[183][(17400.000,94.549),(3106201,272533),182,E,29,16244.38364481706,16244.3836]
[186][(18000.000,94.549),(3106801,272533),183,N,30,16211.107303327555,16211.1073]
[189][(18600.000,94.549),(3106801,273133),186,E,31,15611.534197509225,15611.5342]
[193][(19200.000,94.549),(3106201,273133),189,S,32,15646.085772486356,15646.0858]
[200][(19800.000,94.549),(3106201,273733),193,E,33,15047.923444781343,15047.9234]
[203][(20400.000,94.549),(3106201,274333),200,E,34,14449.913494550754,14449.9135]
[206][(21000.000,94.549),(3106201,274933),203,E,35,13852.075656738234,13852.0757]
[209][(21600.000,94.549),(3105601,274933),206,S,36,13916.896205691843,13916.8962]
[212][(22200.000,94.549),(3105601,275533),209,E,37,13322.16198670471,13322.1620]
[213][(22800.000,94.549),(3105601,276133),212,E,38,12727.922061357855,12727.9221]
[216][(23400.000,94.549),(3105001,276133),213,S,39,12826.53499585917,12826.5350]
[219][(24000.000,94.549),(3105001,276733),216,E,40,12237.646832622684,12237.6468]
[221][(24600.000,94.549),(3105001,277333),219,E,41,11649.89270336856,11649.8927]
[223][(25200.000,94.549),(3104401,277333),221,S,42,11788.1296226331,11788.1296]
[226][(25800.000,94.549),(3103801,277333),223,S,43,11954.915307102765,11954.9153]
[229][(26400.000,94.549),(3103801,277933),226,E,44,11384.199576606166,11384.1996]
[232][(27000.000,94.549),(3103801,278533),229,E,45,10816.653826391968,10816.6538]
[236][(27600.000,94.549),(3103801,279133),232,E,46,10252.804494381038,10252.8045]
[240][(28200.000,94.549),(3103801,279733),236,E,47,9693.296652842108,9693.2967]
[244][(28800.000,94.549),(3103801,280333),240,E,48,9138.92772703669,9138.9277]
[247][(29400.000,94.549),(3103801,280933),244,E,49,8590.692637965813,8590.6926]
[251][(30000.000,94.549),(3103801,281533),247,E,50,8049.844718999243,8049.8447]
[254][(30600.000,94.549),(3103801,282133),251,E,51,7517.978451685,7517.9785]
[258][(31200.000,94.549),(3103801,282733),254,E,52,6997.14227381436,6997.1423]
[261][(31800.000,94.549),(3104401,282733),258,N,53,6708.203932499369,6708.2039]
[264][(32400.000,94.549),(3104401,283333),261,E,54,6177.3780845922,6177.3781]
[266][(33000.000,94.549),(3103801,283333),264,S,55,6489.992295835181,6489.9923]
[273][(33600.000,94.549),(3103801,283933),266,E,56,6000.0,6000.0000]
[275][(34200.000,94.549),(3103801,284533),273,E,57,5531.726674375733,5531.7267]
[277][(34800.000,94.549),(3104401,284533),275,N,58,5161.395160225576,5161.3952]
[281][(35400.000,94.549),(3104401,285133),277,E,59,4686.149805543992,4686.1498]
[283][(36000.000,94.549),(3104401,285733),281,E,60,4242.640687119285,4242.6407]
[286][(36600.000,94.549),(3104401,286333),283,E,61,3841.874542459709,3841.8745]
[296][(37200.000,96.499),(3105001,286333),286,N,62,3394.1125496954282,3394.1125]
[300][(37800.000,96.499),(3105601,286333),296,N,63,3000.0,3000.0000]
