[560][(21600.000,97.512),(3105001,274933),504,E,36,14261.837188805655,35861.8372]
[561][(22200.000,97.512),(3104401,274933),560,S,37,14424.97833620557,36624.9783]
[651][(22800.000,97.512),(3104401,275533),561,E,38,13852.075656738234,36652.0757]
[662][(23400.000,97.512),(3104401,276133),651,E,39,13281.566172707193,36681.5662]
[668][(24000.000,97.512),(3104401,276733),662,E,40,12713.772060250254,36713.7721]
[671][(24600.000,97.512),(3104401,277333),668,E,41,12149.074038789951,36749.0740]
[677][(25200.000,97.512),(3103801,277333),671,S,42,12369.316876852981,37569.3169]
[782][(25800.000,97.512),(3103801,277933),677,E,43,11818.629362155325,37618.6294]
[795][(26400.000,97.512),(3103801,278533),782,E,44,11272.976536833561,37672.9765]
[811][(27000.000,97.512),(3103801,279133),795,E,45,10733.126291998991,37733.1263]
[827][(27600.000,97.512),(3103801,279733),811,E,46,10200.0,37800.0000]
[846][(28200.000,97.512),(3103801,280333),827,E,47,9674.70929795826,37874.7093]
[861][(28800.000,97.512),(3103801,280933),846,E,48,9158.60251348425,37958.6025]
[869][(29400.000,97.512),(3103801,281533),861,E,49,8653.323061113575,38053.3231]
[887][(30000.000,97.512),(3103801,282133),869,E,50,8160.882305241266,38160.8823]
[919][(30600.000,97.512),(3103801,282733),887,E,51,7683.749084919418,38283.7491]
[941][(31200.000,97.512),(3104401,282733),919,N,52,7323.933369440222,38523.9334]
[1000][(31800.000,97.512),(3104401,283333),941,E,53,6841.052550594828,38641.0526]
[1041][(32400.000,97.512),(3103801,283333),1000,S,54,7224.956747275377,39624.9567]
[1163][(33000.000,97.512),(3103801,283933),1041,E,55,6788.2250993908565,39788.2251]
[1177][(33600.000,97.512),(3103801,284533),1163,E,56,6378.08748764079,39978.0875]
[1190][(34200.000,97.512),(3104401,284533),1177,N,57,5939.696961966999,40139.6970]
[1207][(34800.000,97.512),(3104401,285133),1190,E,58,5531.726674375733,40331.7267]
[1248][(35400.000,97.512),(3104401,285733),1207,E,59,5161.395160225576,40561.3952]
[1299][(36000.000,97.512),(3104401,286333),1248,E,60,4837.35464897913,40837.3546]
[1328][(36600.000,97.512),(3105001,286333),1299,N,61,4326.6615305567875,40926.6615]
[1342][(37200.000,97.512),(3105601,286333),1328,N,62,3841.874542459709,41041.8745]
[1379][(37800.000,97.512),(3105601,286933),1342,E,63,3498.57113690718,41298.5711]
[1444][(38400.000,97.512),(3105601,287533),1379,E,64,3231.0988842807024,41631.0989]
[1519][(39000.000,97.512),(3106201,287533),1444,N,65,2683.281572999748,41683.2816]
[1542][(39600.000,97.512),(3106201,288133),1519,E,66,2473.8633753705963,42073.8634]
[1674][(40200.000,97.512),(3106201,288733),1542,E,67,2400.0,42600.0000]
[1787][(40800.000,97.512),(3106801,288733),1674,N,68,1800.0,42600.0000]
[1803][(41400.000,97.512),(3107401,288733),1787,N,69,1200.0,42600.0000]
[1806][(42000.000,97.512),(3108001,288733),1803,N,70,600.0,42600.0000]
[1811][(42600.000,97.512),(3108001,288133),1806,W,71,848.5281374238571,43448.5281]
[2059][(43200.000,97.512),(3108601,288133),1811,N,72,600.0,43800.0000]
[2154][(43800.000,97.512),(3108601,288733),2059,E,73,0.0,43800.0000]
